employee_id,full_name,age,status,join_date,salary,email,phone,performance_score,remote_work,department,region,email_validation,username,domain
1191,Heidi Williams,40.0,Inactive,2023-10-26,114690.8,heidi.williams@example.com,1498282466,Poor,True,Sales,Illinois,True,heidi.williams,@example.com
1192,Frank Smith,35.0,Active,2022-08-18,80954.56,frank.smith@example.com,4746897151,Good,False,Admin,Florida,True,frank.smith,@example.com
1193,Eva Davis,NA,Pending,2020-05-31,71728.55,eva.davis@example.com,7323008575,Good,True,Cloud Tech,California,True,eva.davis,@example.com
1194,Alice Davis,35.0,Pending,2024-11-04,118415.8,alice.davis@example.com,6656749159,Good,True,HR,Texas,True,alice.davis,@example.com
1195,Grace Johnson,40.0,Pending,2020-03-25,81481.36,grace.johnson@example.com,1692364586,Excellent,False,Sales,Illinois,True,grace.johnson,@example.com
1196,David Johnson,35.0,Pending,2020-11-04,117040.57,david.johnson@example.com,5066337049,Good,True,Sales,Florida,True,david.johnson,@example.com
1197,Frank Brown,25.0,Active,2020-03-21,67342.06,frank.brown@example.com,2497243991,Good,True,Sales,Nevada,True,frank.brown,@example.com
1198,Heidi Jones,NA,Active,2022-01-15,76099.64,heidi.jones@example.com,116691835,Excellent,False,Sales,Illinois,True,heidi.jones,@example.com
1199,Grace Williams,35.0,Active,2024-06-04,94162.06,grace.williams@example.com,2644886945,Average,True,DevOps,Illinois,True,grace.williams,@example.com
1200,Frank Davis,25.0,Inactive,2021-08-04,67639.7,frank.davis@example.com,1195243639,Excellent,True,Sales,Nevada,True,frank.davis,@example.com
1201,Charlie Garcia,35.0,Pending,2020-10-16,114172.25,charlie.garcia@example.com,2701168645,Good,True,Cloud Tech,Illinois,True,charlie.garcia,@example.com
1202,Grace Davis,30.0,Active,2021-09-26,89124.54,grace.davis@example.com,2252237280,Excellent,True,Sales,Nevada,True,grace.davis,@example.com
1203,Frank Smith,30.0,Pending,2023-11-04,113871.36,frank.smith@example.com,7932302345,Average,False,DevOps,Nevada,True,frank.smith,@example.com
1204,Grace Brown,NA,Inactive,2021-09-24,62618.4,grace.brown@example.com,7912141613,Excellent,False,HR,Texas,True,grace.brown,@example.com
1205,Heidi Jones,30.0,Active,2020-06-07,70705.45,heidi.jones@example.com,1509377099,Good,False,Admin,New York,True,heidi.jones,@example.com
1206,Alice Garcia,35.0,Pending,2022-02-10,60797.69,alice.garcia@example.com,4090138068,Average,True,Sales,New York,True,alice.garcia,@example.com
1207,Charlie Brown,40.0,Inactive,2023-10-17,100371.0,charlie.brown@example.com,8477596554,Poor,True,Cloud Tech,Florida,True,charlie.brown,@example.com
1208,Eva Miller,40.0,Active,2021-09-25,117591.76,eva.miller@example.com,5356690550,Good,False,Admin,Illinois,True,eva.miller,@example.com
1209,David Jones,35.0,Inactive,2022-08-03,103860.7,david.jones@example.com,762091842,Average,True,DevOps,Illinois,True,david.jones,@example.com
1210,Grace Davis,30.0,Active,2024-11-22,67500.22,grace.davis@example.com,5797863049,Average,True,Admin,Illinois,True,grace.davis,@example.com
1211,Frank Davis,NA,Pending,2024-10-09,58727.44,frank.davis@example.com,5057397690,Poor,True,Cloud Tech,Nevada,True,frank.davis,@example.com
1212,Charlie Jones,35.0,Active,2024-08-28,80623.08,charlie.jones@example.com,5671649327,Excellent,True,Finance,Illinois,True,charlie.jones,@example.com
1213,David Davis,40.0,Inactive,2020-04-19,77751.78,david.davis@example.com,9802714871,Excellent,False,HR,Texas,True,david.davis,@example.com
1214,Grace Williams,25.0,Active,2021-10-14,115157.81,grace.williams@example.com,7178333210,Good,False,HR,New York,True,grace.williams,@example.com
1215,Frank Jones,30.0,Inactive,2024-08-26,83071.85,frank.jones@example.com,6025643470,Poor,False,Admin,Texas,True,frank.jones,@example.com
1216,Heidi Brown,40.0,Active,2020-02-08,67914.67,heidi.brown@example.com,2871539914,Excellent,True,Sales,Texas,True,heidi.brown,@example.com
1217,Grace Jones,25.0,Inactive,2020-09-06,53342.46,grace.jones@example.com,6686334140,Poor,False,HR,New York,True,grace.jones,@example.com
1218,Heidi Garcia,25.0,Pending,2023-01-02,51150.47,heidi.garcia@example.com,1159319524,Excellent,False,Cloud Tech,Florida,True,heidi.garcia,@example.com
1219,David Davis,30.0,Active,2023-06-13,74697.12,david.davis@example.com,6904098365,Average,True,HR,Florida,True,david.davis,@example.com
1220,Charlie Williams,25.0,Active,2022-12-13,88085.74,charlie.williams@example.com,5528993159,Excellent,True,Sales,California,True,charlie.williams,@example.com
1221,Alice Williams,40.0,Pending,2022-03-03,118672.76,alice.williams@example.com,8752437728,Poor,False,Finance,Texas,True,alice.williams,@example.com
1222,Alice Miller,35.0,Active,2024-02-10,95997.31,alice.miller@example.com,4209548148,Average,False,Cloud Tech,California,True,alice.miller,@example.com
1223,Frank Brown,30.0,Pending,2021-11-24,106945.62,frank.brown@example.com,7374605232,Average,False,Cloud Tech,California,True,frank.brown,@example.com
1224,Heidi Johnson,40.0,Active,2020-05-09,100123.15,heidi.johnson@example.com,276420864,Average,False,DevOps,New York,True,heidi.johnson,@example.com
1225,Alice Johnson,35.0,Active,2024-12-19,52933.42,alice.johnson@example.com,6756618442,Poor,True,Admin,Texas,True,alice.johnson,@example.com
1226,Grace Jones,NA,Active,2024-03-22,95283.03,grace.jones@example.com,8612590471,Good,False,Finance,California,True,grace.jones,@example.com
1227,Alice Miller,35.0,Inactive,2022-06-13,112264.06,alice.miller@example.com,9277423329,Good,False,HR,Texas,True,alice.miller,@example.com
1228,Grace Smith,35.0,Pending,2022-10-15,75714.28,grace.smith@example.com,5912662014,Good,True,Admin,Florida,True,grace.smith,@example.com
1229,Eva Jones,25.0,Active,2022-05-31,92171.73,eva.jones@example.com,7201859625,Poor,False,DevOps,Florida,True,eva.jones,@example.com
1230,Eva Miller,35.0,Inactive,2023-09-15,70694.8,eva.miller@example.com,3013674925,Average,True,Cloud Tech,Texas,True,eva.miller,@example.com
1231,Grace Brown,30.0,Inactive,2022-07-04,52964.86,grace.brown@example.com,1764750110,Good,True,DevOps,Florida,True,grace.brown,@example.com
1232,Frank Brown,NA,Pending,2024-06-08,116353.31,frank.brown@example.com,1783099973,Poor,True,Finance,California,True,frank.brown,@example.com
1233,Grace Brown,35.0,Pending,2020-11-23,116695.26,grace.brown@example.com,1926764920,Good,False,Sales,Nevada,True,grace.brown,@example.com
1234,Heidi Brown,25.0,Active,2024-05-13,95161.4,heidi.brown@example.com,5182606887,Excellent,False,Admin,Texas,True,heidi.brown,@example.com
1235,Alice Brown,NA,Inactive,2022-01-29,76040.94,alice.brown@example.com,7189813128,Good,True,Admin,Nevada,True,alice.brown,@example.com
1236,Charlie Miller,NA,Inactive,2023-08-23,69508.28,charlie.miller@example.com,2087510292,Good,False,HR,Florida,True,charlie.miller,@example.com
1237,Alice Miller,30.0,Inactive,2023-02-24,58243.27,alice.miller@example.com,2184011844,Average,False,Finance,Illinois,True,alice.miller,@example.com
1238,Heidi Williams,30.0,Pending,2022-10-02,64012.48,heidi.williams@example.com,8260340847,Poor,True,Sales,California,True,heidi.williams,@example.com
1239,Bob Garcia,40.0,Inactive,2020-06-28,106735.93,bob.garcia@example.com,7297585987,Average,True,Admin,Nevada,True,bob.garcia,@example.com
1240,Frank Johnson,35.0,Pending,2023-01-15,70325.36,frank.johnson@example.com,3103032431,Average,False,DevOps,Texas,True,frank.johnson,@example.com
1241,Charlie Davis,30.0,Active,2020-09-05,118959.28,charlie.davis@example.com,9839542960,Average,True,HR,Illinois,True,charlie.davis,@example.com
1242,David Brown,40.0,Pending,2023-03-18,75823.78,david.brown@example.com,8446267145,Average,False,Cloud Tech,California,True,david.brown,@example.com
1243,Charlie Smith,NA,Inactive,2022-03-26,119971.65,charlie.smith@example.com,2831435988,Average,False,Cloud Tech,Texas,True,charlie.smith,@example.com
1244,Grace Davis,40.0,Active,2021-10-11,94963.7,grace.davis@example.com,2625660930,Good,False,Sales,Texas,True,grace.davis,@example.com
1245,Frank Miller,30.0,Pending,2021-01-07,103744.71,frank.miller@example.com,4181861514,Average,False,Sales,Nevada,True,frank.miller,@example.com
1246,Alice Smith,25.0,Inactive,2020-12-03,61337.69,alice.smith@example.com,5423401635,Average,True,Sales,New York,True,alice.smith,@example.com
1247,David Smith,35.0,Active,2021-05-28,63741.13,david.smith@example.com,1128497184,Poor,True,Sales,California,True,david.smith,@example.com
1248,Eva Smith,30.0,Pending,2022-12-28,56539.99,eva.smith@example.com,9484910255,Excellent,True,DevOps,California,True,eva.smith,@example.com
1249,Charlie Williams,30.0,Pending,2023-05-24,73633.37,charlie.williams@example.com,2588967923,Good,True,DevOps,Illinois,True,charlie.williams,@example.com
1250,Alice Miller,25.0,Pending,2024-04-28,90373.99,alice.miller@example.com,822269404,Good,False,Cloud Tech,Texas,True,alice.miller,@example.com
1251,Grace Smith,NA,Inactive,2024-12-25,93901.48,grace.smith@example.com,3967275783,Good,False,DevOps,Texas,True,grace.smith,@example.com
1252,Eva Brown,40.0,Inactive,2021-09-01,81748.09,eva.brown@example.com,4683414650,Average,True,Admin,Nevada,True,eva.brown,@example.com
1253,Charlie Jones,40.0,Inactive,2021-02-21,73813.48,charlie.jones@example.com,1131290147,Average,False,Finance,Florida,True,charlie.jones,@example.com
1254,Frank Smith,35.0,Inactive,2022-11-20,89315.59,frank.smith@example.com,7068277880,Average,False,Finance,New York,True,frank.smith,@example.com
1255,Heidi Williams,25.0,Active,2020-10-15,56776.82,heidi.williams@example.com,6093068537,Poor,False,HR,Florida,True,heidi.williams,@example.com
1256,Grace Davis,NA,Active,2024-07-24,72920.51,grace.davis@example.com,9097283214,Excellent,True,Finance,New York,True,grace.davis,@example.com
1257,Frank Miller,30.0,Pending,2022-08-14,84913.18,frank.miller@example.com,2850676250,Average,True,Admin,Florida,True,frank.miller,@example.com
1258,Alice Garcia,25.0,Inactive,2021-05-08,65060.11,alice.garcia@example.com,5381447442,Excellent,True,Finance,Illinois,True,alice.garcia,@example.com
1259,Alice Williams,35.0,Pending,2023-10-09,82941.08,alice.williams@example.com,963480796,Poor,False,Finance,Illinois,True,alice.williams,@example.com
1260,Bob Smith,40.0,Pending,2022-01-19,103469.97,bob.smith@example.com,509754509,Good,True,Admin,California,True,bob.smith,@example.com
1261,Grace Miller,25.0,Active,2022-01-12,88725.6,grace.miller@example.com,5265016730,Average,True,Sales,Illinois,True,grace.miller,@example.com
1262,Heidi Jones,NA,Pending,2023-06-05,58316.77,heidi.jones@example.com,8826170242,Excellent,True,HR,Illinois,True,heidi.jones,@example.com
1263,Grace Smith,35.0,Inactive,2024-03-26,60098.72,grace.smith@example.com,7654562840,Excellent,True,HR,Illinois,True,grace.smith,@example.com
1264,Grace Williams,NA,Active,2020-10-07,99951.43,grace.williams@example.com,7722560530,Average,True,Cloud Tech,Texas,True,grace.williams,@example.com
1265,Heidi Johnson,30.0,Active,2021-11-02,115195.81,heidi.johnson@example.com,3402665022,Good,True,Sales,Illinois,True,heidi.johnson,@example.com
1266,Grace Brown,NA,Pending,2021-11-19,85512.05,grace.brown@example.com,7416787255,Good,False,DevOps,California,True,grace.brown,@example.com
1267,Heidi Garcia,NA,Active,2022-01-24,73186.77,heidi.garcia@example.com,8621102257,Good,False,HR,Florida,True,heidi.garcia,@example.com
1268,Grace Davis,NA,Pending,2023-07-12,51865.3,grace.davis@example.com,305690673,Poor,True,HR,Nevada,True,grace.davis,@example.com
1269,David Williams,25.0,Active,2022-12-09,94031.77,david.williams@example.com,4716392822,Excellent,True,Sales,Florida,True,david.williams,@example.com
1270,Grace Miller,30.0,Active,2023-03-18,116374.36,grace.miller@example.com,4143637188,Excellent,False,DevOps,New York,True,grace.miller,@example.com
1271,Alice Garcia,40.0,Active,2022-04-25,98335.02,alice.garcia@example.com,2392312603,Excellent,False,HR,Florida,True,alice.garcia,@example.com
1272,Heidi Garcia,25.0,Pending,2021-02-28,89262.07,heidi.garcia@example.com,3260931065,Poor,True,DevOps,New York,True,heidi.garcia,@example.com
1273,Heidi Garcia,NA,Active,2022-07-30,113848.69,heidi.garcia@example.com,8433567085,Excellent,True,Finance,California,True,heidi.garcia,@example.com
1274,Frank Smith,35.0,Active,2021-05-19,69530.45,frank.smith@example.com,414545634,Poor,True,Sales,Florida,True,frank.smith,@example.com
1275,Eva Brown,35.0,Pending,2023-12-14,84230.22,eva.brown@example.com,200053473,Good,True,DevOps,New York,True,eva.brown,@example.com
1276,Eva Smith,35.0,Pending,2023-01-17,76578.59,eva.smith@example.com,9162475540,Average,False,Cloud Tech,Illinois,True,eva.smith,@example.com
1277,Frank Miller,30.0,Inactive,2024-01-02,55532.06,frank.miller@example.com,1082555988,Excellent,True,HR,Texas,True,frank.miller,@example.com
1278,Eva Smith,40.0,Pending,2021-07-09,115311.68,eva.smith@example.com,5343961128,Excellent,True,Admin,New York,True,eva.smith,@example.com
1279,Charlie Johnson,25.0,Pending,2021-05-05,66972.06,charlie.johnson@example.com,1093371188,Good,True,Sales,Nevada,True,charlie.johnson,@example.com
1280,David Brown,30.0,Inactive,2021-11-07,100215.06,david.brown@example.com,5473820235,Average,True,Cloud Tech,Texas,True,david.brown,@example.com
1281,Charlie Brown,25.0,Inactive,2023-08-30,115452.25,charlie.brown@example.com,8485571616,Poor,False,Sales,New York,True,charlie.brown,@example.com
1282,Heidi Miller,30.0,Inactive,2023-08-15,54141.38,heidi.miller@example.com,6880294239,Average,False,HR,California,True,heidi.miller,@example.com
1283,David Davis,NA,Active,2020-12-24,79251.95,david.davis@example.com,9036788126,Good,False,DevOps,Nevada,True,david.davis,@example.com
1284,Alice Johnson,40.0,Pending,2024-11-21,114822.78,alice.johnson@example.com,8686694319,Good,True,Finance,New York,True,alice.johnson,@example.com
1285,Alice Williams,35.0,Active,2021-11-17,69919.32,alice.williams@example.com,2939087883,Average,True,Sales,Illinois,True,alice.williams,@example.com
1286,Heidi Smith,30.0,Inactive,2021-01-29,106616.97,heidi.smith@example.com,4344812307,Poor,False,Sales,Florida,True,heidi.smith,@example.com
1287,Heidi Jones,35.0,Active,2024-02-17,73597.85,heidi.jones@example.com,3402424032,Poor,True,DevOps,New York,True,heidi.jones,@example.com
1288,David Smith,30.0,Inactive,2024-08-20,79939.23,david.smith@example.com,8105955183,Excellent,True,Sales,Nevada,True,david.smith,@example.com
1289,Grace Garcia,25.0,Inactive,2021-10-24,85155.06,grace.garcia@example.com,2694500533,Poor,False,Admin,New York,True,grace.garcia,@example.com
1290,Grace Smith,30.0,Inactive,2021-09-10,90772.25,grace.smith@example.com,2408916497,Average,False,Finance,California,True,grace.smith,@example.com
1291,Eva Williams,35.0,Active,2023-09-29,58275.74,eva.williams@example.com,3735439626,Good,False,DevOps,New York,True,eva.williams,@example.com
1292,Grace Smith,NA,Pending,2020-08-28,94709.79,grace.smith@example.com,3652717271,Excellent,False,DevOps,California,True,grace.smith,@example.com
1293,Frank Johnson,NA,Active,2022-09-06,60722.99,frank.johnson@example.com,2397240421,Excellent,True,Admin,New York,True,frank.johnson,@example.com
1294,Frank Johnson,40.0,Inactive,2024-03-31,87626.24,frank.johnson@example.com,6931216375,Good,True,DevOps,Illinois,True,frank.johnson,@example.com
1295,David Brown,30.0,Active,2022-12-12,81272.36,david.brown@example.com,1820916600,Poor,False,DevOps,Illinois,True,david.brown,@example.com
1296,Bob Miller,NA,Pending,2022-11-01,64150.97,bob.miller@example.com,23142899,Good,True,Cloud Tech,Texas,True,bob.miller,@example.com
1297,Charlie Davis,35.0,Active,2023-10-25,64378.1,charlie.davis@example.com,1851327971,Poor,False,Sales,Florida,True,charlie.davis,@example.com
1298,Bob Jones,NA,Inactive,2020-09-27,85927.35,bob.jones@example.com,4572308480,Good,False,Finance,Texas,True,bob.jones,@example.com
1299,Alice Garcia,NA,Inactive,2024-01-21,51523.93,alice.garcia@example.com,18418619,Average,True,Finance,Nevada,True,alice.garcia,@example.com
1300,Alice Smith,30.0,Active,2022-05-17,74117.02,alice.smith@example.com,3036625435,Poor,False,Sales,Texas,True,alice.smith,@example.com
1301,Alice Smith,25.0,Inactive,2022-04-17,62598.69,alice.smith@example.com,1721314518,Average,True,Finance,Texas,True,alice.smith,@example.com
1302,Grace Williams,35.0,Inactive,2022-02-08,55617.5,grace.williams@example.com,5151092267,Excellent,True,Finance,Florida,True,grace.williams,@example.com
1303,Charlie Miller,35.0,Pending,2022-03-15,87018.98,charlie.miller@example.com,5926249450,Good,True,Cloud Tech,New York,True,charlie.miller,@example.com
1304,David Johnson,25.0,Inactive,2023-10-11,100336.58,david.johnson@example.com,4754102251,Excellent,True,Cloud Tech,California,True,david.johnson,@example.com
1305,Grace Jones,30.0,Inactive,2020-11-13,69295.48,grace.jones@example.com,6771196420,Excellent,False,Admin,Florida,True,grace.jones,@example.com
1306,Bob Brown,25.0,Pending,2024-04-17,115536.66,bob.brown@example.com,5226557675,Excellent,True,DevOps,Florida,True,bob.brown,@example.com
1307,David Johnson,30.0,Pending,2020-03-09,81250.87,david.johnson@example.com,9523668787,Excellent,False,Cloud Tech,Texas,True,david.johnson,@example.com
1308,Alice Garcia,30.0,Inactive,2022-06-17,66403.75,alice.garcia@example.com,7883619688,Good,False,DevOps,Texas,True,alice.garcia,@example.com
1309,Alice Miller,30.0,Active,2024-07-28,114147.79,alice.miller@example.com,3135030586,Excellent,False,Sales,California,True,alice.miller,@example.com
1310,Frank Garcia,30.0,Pending,2022-12-03,65472.99,frank.garcia@example.com,2105524727,Good,False,HR,New York,True,frank.garcia,@example.com
1311,Alice Davis,NA,Active,2023-07-06,97512.51,alice.davis@example.com,6333021259,Good,True,Sales,Nevada,True,alice.davis,@example.com
1312,Alice Brown,35.0,Inactive,2024-05-28,86712.41,alice.brown@example.com,6501917919,Average,True,DevOps,Nevada,True,alice.brown,@example.com
1313,Grace Davis,30.0,Active,2024-03-25,87654.98,grace.davis@example.com,2521310961,Poor,False,HR,Florida,True,grace.davis,@example.com
1314,David Williams,35.0,Inactive,2020-04-28,89367.02,david.williams@example.com,2728476569,Poor,False,DevOps,New York,True,david.williams,@example.com
1315,Charlie Garcia,40.0,Active,2021-11-07,95269.41,charlie.garcia@example.com,4120092819,Good,True,Admin,California,True,charlie.garcia,@example.com
1316,Frank Williams,25.0,Active,2020-04-15,68792.31,frank.williams@example.com,6678498435,Average,False,Sales,Nevada,True,frank.williams,@example.com
1317,Alice Smith,25.0,Pending,2023-10-07,89119.53,alice.smith@example.com,2418623689,Good,True,Admin,Illinois,True,alice.smith,@example.com
1318,Frank Davis,35.0,Active,2024-02-27,58212.13,frank.davis@example.com,3628917755,Good,False,Cloud Tech,New York,True,frank.davis,@example.com
1319,Heidi Miller,30.0,Pending,2021-02-22,77764.24,heidi.miller@example.com,6205634110,Good,True,DevOps,Illinois,True,heidi.miller,@example.com
1320,Frank Garcia,35.0,Pending,2023-08-21,75148.17,frank.garcia@example.com,5950342810,Average,False,Finance,Florida,True,frank.garcia,@example.com
1321,Heidi Jones,40.0,Inactive,2024-04-08,108781.18,heidi.jones@example.com,3904383033,Poor,False,Cloud Tech,Nevada,True,heidi.jones,@example.com
1322,Frank Brown,35.0,Pending,2024-11-04,65489.19,frank.brown@example.com,1990970050,Average,True,Finance,Texas,True,frank.brown,@example.com
1323,Eva Johnson,NA,Pending,2022-05-05,70663.46,eva.johnson@example.com,4054683564,Excellent,False,Sales,Illinois,True,eva.johnson,@example.com
1324,David Miller,40.0,Inactive,2023-02-01,95822.56,david.miller@example.com,2156818208,Average,False,Sales,New York,True,david.miller,@example.com
1325,Eva Miller,40.0,Pending,2022-10-01,82258.03,eva.miller@example.com,6790422710,Average,True,DevOps,Nevada,True,eva.miller,@example.com
1326,Frank Williams,30.0,Pending,2022-09-27,62883.34,frank.williams@example.com,3322889856,Average,False,Admin,Nevada,True,frank.williams,@example.com
1327,Alice Davis,NA,Pending,2020-04-09,103503.72,alice.davis@example.com,2545960632,Average,True,Cloud Tech,Texas,True,alice.davis,@example.com
1328,David Garcia,25.0,Active,2021-03-23,85401.3,david.garcia@example.com,9912971023,Poor,True,DevOps,New York,True,david.garcia,@example.com
1329,Heidi Garcia,40.0,Pending,2023-02-03,85155.06,heidi.garcia@example.com,8171752420,Excellent,False,Cloud Tech,Texas,True,heidi.garcia,@example.com
1330,Eva Smith,NA,Pending,2024-07-23,98850.14,eva.smith@example.com,4955112746,Poor,False,HR,Texas,True,eva.smith,@example.com
1331,Charlie Smith,25.0,Active,2021-05-08,63435.24,charlie.smith@example.com,4721970545,Poor,False,Cloud Tech,Illinois,True,charlie.smith,@example.com
1332,Frank Brown,35.0,Inactive,2022-04-11,82129.84,frank.brown@example.com,6927589550,Average,False,Finance,Texas,True,frank.brown,@example.com
1333,David Williams,35.0,Pending,2024-10-23,95492.61,david.williams@example.com,6874090379,Good,False,DevOps,Texas,True,david.williams,@example.com
1334,Grace Miller,40.0,Inactive,2020-04-24,94572.37,grace.miller@example.com,2146296135,Good,False,Finance,Illinois,True,grace.miller,@example.com
1335,Bob Garcia,40.0,Inactive,2023-03-04,118413.05,bob.garcia@example.com,7157787111,Poor,False,Finance,Nevada,True,bob.garcia,@example.com
1336,Alice Jones,30.0,Pending,2022-08-31,68976.65,alice.jones@example.com,1663651558,Poor,True,Admin,Nevada,True,alice.jones,@example.com
1337,Eva Williams,NA,Active,2021-01-02,115013.65,eva.williams@example.com,7371470826,Average,False,Sales,Nevada,True,eva.williams,@example.com
1338,David Brown,NA,Inactive,2020-06-06,70949.38,david.brown@example.com,2359096055,Poor,True,Admin,Nevada,True,david.brown,@example.com
1339,Grace Brown,NA,Pending,2020-10-13,105334.87,grace.brown@example.com,7303064420,Average,False,HR,Florida,True,grace.brown,@example.com
1340,Bob Williams,NA,Active,2020-07-19,80596.18,bob.williams@example.com,2146147682,Good,False,DevOps,California,True,bob.williams,@example.com
1341,Frank Brown,NA,Inactive,2024-05-03,72846.37,frank.brown@example.com,4201654234,Good,True,Sales,Illinois,True,frank.brown,@example.com
1342,Heidi Williams,40.0,Pending,2022-02-07,80229.36,heidi.williams@example.com,6778265959,Excellent,False,Admin,California,True,heidi.williams,@example.com
1343,Grace Johnson,25.0,Active,2023-12-31,55145.47,grace.johnson@example.com,8931992549,Good,False,Sales,California,True,grace.johnson,@example.com
1344,Grace Williams,30.0,Inactive,2022-01-08,85155.06,grace.williams@example.com,2727516479,Poor,True,DevOps,Florida,True,grace.williams,@example.com
1345,Eva Davis,40.0,Active,2020-09-28,56110.81,eva.davis@example.com,7279103367,Good,False,HR,California,True,eva.davis,@example.com
1346,Grace Williams,25.0,Inactive,2023-02-09,56514.5,grace.williams@example.com,2963533904,Average,False,Cloud Tech,Texas,True,grace.williams,@example.com
1347,Frank Brown,40.0,Inactive,2022-03-05,104541.84,frank.brown@example.com,5044817765,Good,False,Cloud Tech,California,True,frank.brown,@example.com
1348,David Garcia,NA,Pending,2022-02-18,61865.12,david.garcia@example.com,5586851275,Excellent,True,Sales,New York,True,david.garcia,@example.com
1349,Eva Davis,40.0,Active,2022-06-09,69317.33,eva.davis@example.com,5289286645,Good,False,Admin,Texas,True,eva.davis,@example.com
1350,Bob Brown,35.0,Pending,2023-07-04,84706.17,bob.brown@example.com,4911110960,Average,False,HR,New York,True,bob.brown,@example.com
1351,Heidi Smith,25.0,Active,2022-03-21,73255.21,heidi.smith@example.com,7981789045,Average,False,Admin,California,True,heidi.smith,@example.com
1352,Frank Smith,40.0,Pending,2023-05-02,59528.71,frank.smith@example.com,3378613714,Poor,False,HR,Florida,True,frank.smith,@example.com
1353,David Garcia,40.0,Inactive,2021-10-15,70401.37,david.garcia@example.com,7660538443,Good,True,HR,New York,True,david.garcia,@example.com
1354,Heidi Garcia,NA,Inactive,2021-07-28,107154.62,heidi.garcia@example.com,4630600024,Average,True,Admin,California,True,heidi.garcia,@example.com
1355,Bob Davis,NA,Pending,2021-01-03,97719.88,bob.davis@example.com,8955296385,Excellent,False,Admin,Illinois,True,bob.davis,@example.com
1356,Heidi Johnson,30.0,Pending,2020-05-21,107327.59,heidi.johnson@example.com,3960962625,Poor,False,Finance,California,True,heidi.johnson,@example.com
1357,Grace Garcia,40.0,Inactive,2021-05-10,67687.72,grace.garcia@example.com,5826312818,Excellent,True,Admin,Nevada,True,grace.garcia,@example.com
1358,Grace Smith,40.0,Pending,2022-09-08,90757.08,grace.smith@example.com,6482531105,Good,True,Cloud Tech,Florida,True,grace.smith,@example.com
1359,Grace Williams,NA,Pending,2024-07-21,87583.42,grace.williams@example.com,920981959,Good,False,Cloud Tech,California,True,grace.williams,@example.com
1360,Bob Brown,25.0,Pending,2021-12-28,61643.69,bob.brown@example.com,2752334382,Good,True,Admin,Nevada,True,bob.brown,@example.com
1361,Grace Smith,35.0,Active,2020-07-20,68111.69,grace.smith@example.com,6404120910,Poor,False,Finance,Texas,True,grace.smith,@example.com
1362,David Smith,40.0,Inactive,2024-04-30,97568.88,david.smith@example.com,7911244210,Average,True,HR,Florida,True,david.smith,@example.com
1363,Charlie Johnson,35.0,Active,2021-08-28,79118.28,charlie.johnson@example.com,7536170616,Poor,True,Cloud Tech,Florida,True,charlie.johnson,@example.com
1364,Bob Davis,30.0,Inactive,2022-07-21,104898.9,bob.davis@example.com,1366572239,Excellent,True,HR,California,True,bob.davis,@example.com
1365,Frank Davis,40.0,Pending,2023-11-27,81671.3,frank.davis@example.com,2990155798,Poor,True,Cloud Tech,Florida,True,frank.davis,@example.com
1366,Alice Miller,25.0,Pending,2020-08-11,97399.75,alice.miller@example.com,8028413907,Excellent,False,Cloud Tech,California,True,alice.miller,@example.com
1367,David Johnson,NA,Active,2021-11-08,89189.43,david.johnson@example.com,882351304,Poor,True,Admin,Illinois,True,david.johnson,@example.com
1368,David Williams,40.0,Active,2023-08-04,96011.55,david.williams@example.com,2312447314,Average,True,DevOps,New York,True,david.williams,@example.com
1369,David Davis,40.0,Inactive,2020-01-10,99331.49,david.davis@example.com,8477686341,Excellent,False,Sales,Florida,True,david.davis,@example.com
1370,Bob Brown,NA,Active,2022-01-19,72818.94,bob.brown@example.com,3461994236,Good,True,Cloud Tech,Illinois,True,bob.brown,@example.com
1371,Eva Garcia,40.0,Inactive,2023-05-07,77204.75,eva.garcia@example.com,6769459195,Good,True,Sales,Nevada,True,eva.garcia,@example.com
1372,Bob Johnson,35.0,Pending,2020-12-19,106961.68,bob.johnson@example.com,6395517207,Poor,False,HR,Florida,True,bob.johnson,@example.com
1373,Eva Garcia,NA,Pending,2020-10-01,71923.0,eva.garcia@example.com,4964985600,Good,True,Sales,Texas,True,eva.garcia,@example.com
1374,Bob Smith,30.0,Active,2022-11-12,77192.43,bob.smith@example.com,2562531354,Excellent,False,HR,Nevada,True,bob.smith,@example.com
1375,Grace Brown,40.0,Pending,2023-01-05,98540.3,grace.brown@example.com,2510505378,Good,False,Admin,Florida,True,grace.brown,@example.com
1376,Charlie Brown,NA,Inactive,2020-10-14,63096.9,charlie.brown@example.com,5381649382,Average,False,Admin,Florida,True,charlie.brown,@example.com
1377,Alice Smith,35.0,Active,2021-02-03,107065.12,alice.smith@example.com,1849196654,Average,False,Cloud Tech,Florida,True,alice.smith,@example.com
1378,Heidi Johnson,40.0,Inactive,2023-12-25,108792.43,heidi.johnson@example.com,3307704610,Poor,True,DevOps,Florida,True,heidi.johnson,@example.com
1379,Bob Smith,NA,Inactive,2020-03-07,69239.7,bob.smith@example.com,7295963903,Excellent,False,Cloud Tech,New York,True,bob.smith,@example.com
1380,Charlie Garcia,40.0,Inactive,2023-01-30,85756.42,charlie.garcia@example.com,907426087,Average,True,Sales,Nevada,True,charlie.garcia,@example.com
1381,Eva Miller,NA,Active,2024-04-05,100328.62,eva.miller@example.com,501716444,Average,True,HR,Illinois,True,eva.miller,@example.com
